week,year,name,team,opp,score,sacks,sack-yds,qb-hits,tackles,assists,fum-forced,fum-rec
4,11,Tamba Hali,KC,vs MIN,W  22-17,2.0,12.0,5,6,1,0,0
4,11,Von Miller,DEN,@ GB,L 23-49,2.0,12.0,3,4,0,0,0
4,11,Will Smith,NO,@ ,W  23-10,2.0,16.0,3,2,0,0,0
4,11,Dave Tollefson,NYG,@ ARI,W  31-27,2.0,10.0,2,2,0,0,0
4,11,Osi Umenyiora,NYG,@ ARI,W  31-27,2.0,15.0,1,2,0,1,0
4,11,Mario Williams,HOU,vs PIT,W  17-10,2.0,10.0,2,4,1,0,0
4,11,Stephen Bowen,WAS,@ ,W  17-10,1.5,11.0,2,4,1,0,0
4,11,Aldon Smith,SF,@ PHI,W  24-23,1.5,10.5,3,3,1,0,0
4,11,Akeem Ayers,TEN,@ CLE,W  31-13,1.0,1.0,1,3,0,0,0
4,11,Connor Barwin,HOU,vs PIT,W  17-10,1.0,5.0,2,3,1,0,0
4,11,Desmond Bishop,GB,vs DEN,W  49-23,1.0,8.0,1,9,1,1,0
4,11,Adam Carriker,WAS,@ ,W  17-10,1.0,3.0,1,2,0,0,0
4,11,David Carter,ARI,vs NYG,L 27-31,1.0,15.0,0,2,1,1,0
4,11,Adrian Clayborn,TB,vs IND,W  24-17,1.0,8.0,2,2,0,0,0
4,11,Shaun Cody,HOU,vs PIT,W  17-10,1.0,7.0,1,2,0,0,0
4,11,Marcell Dareus,BUF,@ CIN,L 20-23,1.0,8.0,1,2,2,0,0
4,11,Everson Griffen,MIN,@ KC,L 17-22,1.0,7.0,1,1,0,0,0
4,11,Roman Harper,NO,@ ,W  23-10,1.0,10.0,2,5,3,0,0
4,11,Jerry Hughes,IND,@ TB,L 17-24,1.0,5.0,1,1,0,0,0
4,11,Charles Johnson,CAR,@ CHI,L 29-34,1.0,9.0,1,1,1,0,0
4,11,Jason Jones,TEN,@ CLE,W  31-13,1.0,10.0,1,1,0,0,0
4,11,Ryan Kerrigan,WAS,@ ,W  17-10,1.0,10.0,1,5,1,1,0
4,11,Karl Klug,TEN,@ CLE,W  31-13,1.0,7.0,1,2,0,0,0
4,11,Austen Lane,,vs NO,L 10-23,1.0,6.0,1,2,0,0,0
4,11,Robert Mathis,IND,@ TB,L 17-24,1.0,8.0,2,4,0,0,0
4,11,Aaron Maybin,NYJ,@ BAL,L 17-34,1.0,0.0,0,1,0,1,0
4,11,Gerald McCoy,TB,vs IND,W  24-17,1.0,6.0,2,5,1,0,0
4,11,Shawne Merriman,BUF,@ CIN,L 20-23,1.0,3.0,0,2,1,0,0
4,11,Marvin Mitchell,MIA,@ SD,L 16-26,1.0,4.0,1,3,0,0,0
4,11,Michael Mitchell,OAK,vs NE,L 19-31,1.0,0.0,1,1,0,0,0
4,11,Derrick Morgan,TEN,@ CLE,W  31-13,1.0,0.0,1,2,0,0,0
4,11,Haloti Ngata,BAL,vs NYJ,W  34-17,1.0,3.0,1,2,0,1,0
4,11,Paul Posluszny,,vs NO,L 10-23,1.0,10.0,2,9,4,0,0
4,11,Ed Reed,BAL,vs NYJ,W  34-17,1.0,4.0,0,1,0,1,0
4,11,Antonio Smith,HOU,vs PIT,W  17-10,1.0,6.0,1,2,0,0,0
4,11,Daryl Smith,,vs NO,L 10-23,1.0,9.0,1,7,1,0,0
4,11,Takeo Spikes,SD,vs MIA,W  26-16,1.0,8.0,1,5,3,0,0
4,11,Cameron Wake,MIA,@ SD,L 16-26,1.0,8.0,1,3,0,0,0
4,11,Willie Young,DET,@ DAL,W  34-30,1.0,10.0,1,1,1,0,0
4,11,Geno Atkins,CIN,vs BUF,W  23-20,0.5,4.5,1,1,1,0,0
4,11,Michael Johnson,CIN,vs BUF,W  23-20,0.5,4.5,2,1,2,0,0
4,11,Ray McDonald,SF,@ PHI,W  24-23,0.5,0.5,1,0,1,0,0
4,11,Brodney Pool,NYJ,@ BAL,L 17-34,0.5,4.0,1,1,1,0,0
4,11,Eric Smith,NYJ,@ BAL,L 17-34,0.5,4.0,1,2,2,0,0
4,11,Isa Abdul-Quddus,NO,@ ,W  23-10,0.0,0.0,0,0,0,0,0
4,11,Husain Abdullah,MIN,@ KC,L 17-22,0.0,0.0,0,7,1,0,0
4,11,John Abraham,ATL,@ SEA,W  30-28,0.0,0.0,2,1,0,0,0
4,11,Mike Adams,CLE,vs TEN,L 13-31,0.0,0.0,0,2,0,0,0
4,11,Michael Adams,ARI,vs NYG,L 27-31,0.0,0.0,0,1,0,0,0
4,11,Anthony Adams,CHI,vs CAR,W  34-29,0.0,0.0,0,2,0,0,0
4,11,Spencer Adkins,ATL,@ SEA,W  30-28,0.0,0.0,1,0,0,0,0
4,11,Ikaika Alama-Francis,MIA,@ SD,L 16-26,0.0,0.0,0,0,0,0,0
4,11,Lorenzo Alexander,WAS,@ ,W  17-10,0.0,0.0,0,0,0,0,0
4,11,Will Allen,MIA,@ SD,L 16-26,0.0,0.0,0,1,0,0,0
4,11,Russell Allen,,vs NO,L 10-23,0.0,0.0,0,1,0,0,0
4,11,Nate Allen,PHI,vs SF,L 23-24,0.0,0.0,0,3,0,0,0
4,11,Jason Allen,HOU,vs PIT,W  17-10,0.0,0.0,0,6,0,0,0
4,11,Will Allen,PIT,@ HOU,L 10-17,0.0,0.0,0,0,0,0,0
4,11,Tyson Alualu,,vs NO,L 10-23,0.0,0.0,0,2,0,0,0
4,11,Jonathon Amaya,NO,@ ,W  23-10,0.0,0.0,0,0,0,0,0
4,11,Jamaal Anderson,IND,@ TB,L 17-24,0.0,0.0,0,1,0,0,0
4,11,Colt Anderson,PHI,vs SF,L 23-24,0.0,0.0,0,0,0,0,0
4,11,James Anderson,CAR,@ CHI,L 29-34,0.0,0.0,0,3,1,0,0
4,11,Mark Anderson,NE,@ OAK,W  31-19,0.0,0.0,1,1,1,0,0
4,11,Pat Angerer,IND,@ TB,L 17-24,0.0,0.0,0,6,2,0,0
4,11,Kyle Arrington,NE,@ OAK,W  31-19,0.0,0.0,0,5,3,0,0
4,11,Nnamdi Asomugha,PHI,vs SF,L 23-24,0.0,0.0,0,3,1,0,0
4,11,Oshiomogho Atogwe,WAS,@ ,W  17-10,0.0,0.0,0,2,0,0,0
4,11,David Ausberry,OAK,vs NE,L 19-31,0.0,0.0,0,0,0,0,0
4,11,Jason Avant,PHI,vs SF,L 23-24,0.0,0.0,0,0,0,0,0
4,11,Cliff Avril,DET,@ DAL,W  34-30,0.0,0.0,0,2,1,0,0
4,11,Brendon Ayanbadejo,BAL,vs NYJ,W  34-17,0.0,0.0,2,1,0,0,0
4,11,Robert Ayers,DEN,@ GB,L 23-49,0.0,0.0,0,1,1,0,0
4,11,Remi Ayodele,MIN,@ KC,L 17-22,0.0,0.0,1,0,0,0,0
4,11,Jordan Babineaux,TEN,@ CLE,W  31-13,0.0,0.0,1,4,0,0,0
4,11,Patrick Bailey,TEN,@ CLE,W  31-13,0.0,0.0,0,0,0,0,0
4,11,Dave Ball,TEN,@ CLE,W  31-13,0.0,0.0,0,2,0,0,0
4,11,Alan Ball,DAL,vs DET,L 30-34,0.0,0.0,0,0,1,0,0
4,11,Brandon Banks,WAS,@ ,W  17-10,0.0,0.0,0,0,0,0,0
4,11,Justin Bannan,,vs WAS,L 10-17,0.0,0.0,0,3,1,1,0
4,11,Ronde Barber,TB,vs IND,W  24-17,0.0,0.0,0,4,0,0,0
4,11,Kevin Barnes,WAS,@ ,W  17-10,0.0,0.0,0,2,0,0,0
4,11,Nick Barnett,BUF,@ CIN,L 20-23,0.0,0.0,0,5,5,0,0
4,11,Josh Barrett,NE,@ OAK,W  31-19,0.0,0.0,0,0,1,0,0
4,11,Danny Batten,BUF,@ CIN,L 20-23,0.0,0.0,0,0,0,0,0
4,11,Jovan Belcher,KC,vs MIN,W  22-17,0.0,0.0,0,6,1,0,0
4,11,Yeremiah Bell,MIA,@ SD,L 16-26,0.0,0.0,0,14,0,0,0
4,11,Nick Bellore,NYJ,@ BAL,L 17-34,0.0,0.0,0,0,0,0,0
4,11,Marcus Benard,CLE,vs TEN,L 13-31,0.0,0.0,0,1,0,0,0
4,11,Rocky Bernard,NYG,@ ARI,W  31-27,0.0,0.0,0,1,0,0,0
4,11,Antoine Bethea,IND,@ TB,L 17-24,0.0,0.0,0,7,1,0,0
4,11,Kroy Biermann,ATL,@ SEA,W  30-28,0.0,0.0,2,0,1,0,0
4,11,Atari Bigby,SEA,vs ATL,L 28-30,0.0,0.0,0,2,0,0,0
4,11,E.J. Biggers,TB,vs IND,W  24-17,0.0,0.0,0,2,0,0,0
4,11,Matt Birk,BAL,vs NYJ,W  34-17,0.0,0.0,0,0,0,0,0
5,11,Jared Allen,MIN,vs ARI,W  34-10,2.0,27.0,3,3,1,0,1
5,11,Chris Clemons,SEA,@ NYG,W  36-25,2.0,19.0,1,3,0,1,0
5,11,Jason Pierre-Paul,NYG,vs SEA,L 25-36,2.0,8.0,3,5,0,0,0
5,11,Brian Robison,MIN,vs ARI,W  34-10,2.0,13.0,1,4,0,1,0
5,11,Richard Seymour,OAK,@ HOU,W  25-20,2.0,13.0,3,4,1,0,0
5,11,Aldon Smith,SF,vs TB,W  48-3,2.0,6.0,2,2,0,0,0
5,11,Osi Umenyiora,NYG,vs SEA,L 25-36,2.0,11.0,2,3,1,1,0
5,11,Jamaal Westerman,NYJ,@ NE,L 21-30,2.0,16.0,2,3,2,0,0
5,11,Mark Anderson,NE,vs NYJ,W  30-21,1.5,8.0,2,1,2,0,0
5,11,Dwight Freeney,IND,vs KC,L 24-28,1.5,11.5,4,2,2,0,0
5,11,LaMarr Woodley,PIT,vs TEN,W  38-17,1.5,9.5,2,1,2,0,0
5,11,Cliff Avril,DET,vs CHI,W  24-13,1.0,4.0,2,2,2,0,0
5,11,Robert Ayers,DEN,vs SD,L 24-29,1.0,0.0,1,3,2,1,0
5,11,Desmond Bishop,GB,@ ATL,W  25-14,1.0,11.0,1,7,0,0,0
5,11,Alan Branch,SEA,@ NYG,W  36-25,1.0,6.0,1,2,1,0,0
5,11,Jurrell Casey,TEN,@ PIT,L 17-38,1.0,4.0,1,3,1,0,0
5,11,John Chick,,vs CIN,L 20-30,1.0,10.0,1,1,0,0,0
5,11,Brian Cushing,HOU,vs OAK,L 20-25,1.0,4.0,1,7,1,0,0
5,11,Ray Edwards,ATL,vs GB,L 14-25,1.0,8.0,2,2,1,0,0
5,11,Jonathan Fanene,CIN,@ ,W  30-20,1.0,7.0,1,1,0,0,0
5,11,Deon Grant,NYG,vs SEA,L 25-36,1.0,10.0,1,3,2,0,0
5,11,Greg Hardy,CAR,vs NO,L 27-30,1.0,10.0,1,4,1,0,0
5,11,David Harris,NYJ,@ NE,L 21-30,1.0,5.0,1,7,2,0,0
5,11,Cameron Heyward,PIT,vs TEN,W  38-17,1.0,8.0,1,2,0,1,0
5,11,Israel Idonije,CHI,@ DET,L 13-24,1.0,5.0,1,2,0,0,0
5,11,Lawrence Jackson,DET,vs CHI,W  24-13,1.0,0.0,2,2,2,0,0
5,11,Cullen Jenkins,PHI,@ BUF,L 24-31,1.0,5.0,1,3,3,0,0
5,11,Tommy Kelly,OAK,@ HOU,W  25-20,1.0,0.0,1,3,1,0,0
5,11,Mathias Kiwanuka,NYG,vs SEA,L 25-36,1.0,7.0,2,1,1,0,0
5,11,Ryan McBean,DEN,vs SD,L 24-29,1.0,7.0,1,2,1,0,0
5,11,Von Miller,DEN,vs SD,L 24-29,1.0,6.0,1,2,0,0,0
5,11,Jeremy Mincey,,vs CIN,L 20-30,1.0,7.0,4,5,0,0,0
5,11,Captain Munnerlyn,CAR,vs NO,L 27-30,1.0,6.0,1,6,0,0,0
5,11,Corey Peters,ATL,vs GB,L 14-25,1.0,7.0,1,3,0,0,0
5,11,Ropati Pitoitua,NYJ,@ NE,L 21-30,1.0,6.0,1,1,1,0,0
5,11,Frostee Rucker,CIN,@ ,W  30-20,1.0,9.0,1,3,0,0,0
5,11,Lawrence Sidbury,ATL,vs GB,L 14-25,1.0,1.0,2,1,0,0,0
5,11,Pat Sims,CIN,@ ,W  30-20,1.0,5.0,1,2,1,0,0
5,11,Justin Smith,SF,vs TB,W  48-3,1.0,2.0,1,4,0,0,0
5,11,Daryl Washington,ARI,@ MIN,L 10-34,1.0,9.0,1,4,1,0,0
5,11,Sean Weatherspoon,ATL,vs GB,L 14-25,1.0,11.0,1,6,5,0,0
5,11,D.J. Williams,DEN,vs SD,L 24-29,1.0,8.0,1,7,2,0,0
5,11,Mario Williams,HOU,vs OAK,L 20-25,1.0,1.0,1,1,0,0,0
5,11,Willie Young,DET,vs CHI,W  24-13,1.0,8.0,1,2,1,0,0
5,11,Sedrick Ellis,NO,@ CAR,W  30-27,0.5,2.5,1,0,1,0,0
5,11,Evander Hood,PIT,vs TEN,W  38-17,0.5,4.5,1,2,2,0,0
5,11,Robert Mathis,IND,vs KC,L 24-28,0.5,3.5,2,1,2,0,0
5,11,Rob Ninkovich,NE,vs NYJ,W  30-21,0.5,0.0,1,0,6,0,0
5,11,Troy Nolan,HOU,vs OAK,L 20-25,0.5,0.5,1,0,1,0,0
5,11,Antonio Smith,HOU,vs OAK,L 20-25,0.5,0.5,3,0,1,0,0
5,11,Will Smith,NO,@ CAR,W  30-27,0.5,2.5,0,2,1,1,0
5,11,Hamza Abdullah,ARI,@ MIN,L 10-34,0.0,0.0,0,0,0,0,0
5,11,Husain Abdullah,MIN,vs ARI,W  34-10,0.0,0.0,0,4,1,0,0
5,11,Sam Acho,ARI,@ MIN,L 10-34,0.0,0.0,0,0,1,0,0
5,11,Anthony Adams,CHI,@ DET,L 13-24,0.0,0.0,0,1,1,0,0
5,11,Michael Adams,ARI,@ MIN,L 10-34,0.0,0.0,0,0,0,0,0
5,11,David Akers,SF,vs TB,W  48-3,0.0,0.0,0,0,0,0,0
5,11,Jason Allen,HOU,vs OAK,L 20-25,0.0,0.0,0,7,1,0,0
5,11,Russell Allen,,vs CIN,L 20-30,0.0,0.0,0,0,0,0,0
5,11,Nate Allen,PHI,@ BUF,L 24-31,0.0,0.0,0,10,3,0,0
5,11,Asher Allen,MIN,vs ARI,W  34-10,0.0,0.0,0,6,0,0,0
5,11,Tyson Alualu,,vs CIN,L 20-30,0.0,0.0,1,0,4,0,0
5,11,Jonathon Amaya,NO,@ CAR,W  30-27,0.0,0.0,0,0,0,0,0
5,11,Jamaal Anderson,IND,vs KC,L 24-28,0.0,0.0,0,2,1,0,0
5,11,Colt Anderson,PHI,@ BUF,L 24-31,0.0,0.0,0,0,0,0,0
5,11,James Anderson,CAR,vs NO,L 27-30,0.0,0.0,0,5,5,0,0
5,11,David Anderson,HOU,vs OAK,L 20-25,0.0,0.0,0,0,0,0,0
5,11,Pat Angerer,IND,vs KC,L 24-28,0.0,0.0,0,4,11,0,0
5,11,Antwan Applewhite,CAR,vs NO,L 27-30,0.0,0.0,0,2,0,0,0
5,11,Javier Arenas,KC,@ IND,W  28-24,0.0,0.0,0,3,0,0,0
5,11,Devin Aromashodu,MIN,vs ARI,W  34-10,0.0,0.0,0,0,0,0,0
5,11,Kyle Arrington,NE,vs NYJ,W  30-21,0.0,0.0,0,1,0,0,0
5,11,Larry Asante,TB,@ SF,L 3-48,0.0,0.0,0,1,0,0,0
5,11,Nnamdi Asomugha,PHI,@ BUF,L 24-31,0.0,0.0,0,4,1,0,0
5,11,Geno Atkins,CIN,@ ,W  30-20,0.0,0.0,0,2,0,0,1
5,11,David Ausberry,OAK,@ HOU,W  25-20,0.0,0.0,0,0,0,0,0
5,11,Jason Avant,PHI,@ BUF,L 24-31,0.0,0.0,0,0,0,0,0
5,11,Akeem Ayers,TEN,@ PIT,L 17-38,0.0,0.0,0,1,1,0,0
5,11,Remi Ayodele,MIN,vs ARI,W  34-10,0.0,0.0,0,1,0,0,0
5,11,Jason Babin,PHI,@ BUF,L 24-31,0.0,0.0,2,3,2,0,0
5,11,Jordan Babineaux,TEN,@ PIT,L 17-38,0.0,0.0,0,5,5,0,0
5,11,Jonathan Babineaux,ATL,vs GB,L 14-25,0.0,0.0,1,0,1,0,0
5,11,Champ Bailey,DEN,vs SD,L 24-29,0.0,0.0,0,4,1,0,0
5,11,Allen Bailey,KC,@ IND,W  28-24,0.0,0.0,0,0,2,0,0
5,11,Dave Ball,TEN,@ PIT,L 17-38,0.0,0.0,0,1,2,0,0
5,11,Lance Ball,DEN,vs SD,L 24-29,0.0,0.0,0,0,0,0,0
5,11,Jake Ballard,NYG,vs SEA,L 25-36,0.0,0.0,0,0,0,0,0
5,11,Christian Ballard,MIN,vs ARI,W  34-10,0.0,0.0,0,0,0,0,0
5,11,Ronde Barber,TB,@ SF,L 3-48,0.0,0.0,0,1,0,0,0
5,11,Nick Barnett,BUF,vs PHI,W  31-24,0.0,0.0,0,2,1,0,0
5,11,Connor Barwin,HOU,vs OAK,L 20-25,0.0,0.0,2,1,2,0,0
5,11,Travis Beckum,NYG,vs SEA,L 25-36,0.0,0.0,0,0,0,0,0
5,11,Jovan Belcher,KC,@ IND,W  28-24,0.0,0.0,0,1,3,0,0
5,11,Nick Bellore,NYJ,@ NE,L 21-30,0.0,0.0,0,0,0,0,0
5,11,Michael Bennett,TB,@ SF,L 3-48,0.0,0.0,0,4,0,0,0
5,11,Rocky Bernard,NYG,vs SEA,L 25-36,0.0,0.0,0,2,0,1,1
5,11,Aaron Berry,DET,vs CHI,W  24-13,0.0,0.0,0,4,0,0,0
5,11,Antoine Bethea,IND,vs KC,L 24-28,0.0,0.0,0,6,6,0,0
5,11,Kroy Biermann,ATL,vs GB,L 14-25,0.0,0.0,0,0,3,0,0
5,11,Atari Bigby,SEA,@ NYG,W  36-25,0.0,0.0,0,0,0,0,0
6,11,Andre Carter,NE,vs DAL,W  20-16,2.0,17.0,2,4,1,0,0
6,11,Tim Jamison,HOU,@ BAL,L 14-29,2.0,16.0,1,2,0,1,1
6,11,Brett Keisel,PIT,vs ,W  17-13,2.0,16.0,2,4,2,0,0
6,11,Calvin Pace,NYJ,vs MIA,W  24-6,2.0,8.0,2,6,1,1,0
6,11,Julius Peppers,CHI,vs MIN,W  39-10,2.0,16.0,2,3,0,0,0
6,11,Aldon Smith,SF,@ DET,W  25-19,2.0,29.0,2,4,0,1,0
6,11,DeMarcus Ware,DAL,@ NE,L 16-20,2.0,11.0,2,4,1,0,0
6,11,LaMarr Woodley,PIT,vs ,W  17-13,2.0,11.0,2,4,4,0,0
6,11,Justin Smith,SF,@ DET,W  25-19,1.5,9.0,3,5,2,0,0
6,11,Jared Allen,MIN,@ CHI,L 10-39,1.0,9.0,2,3,0,1,1
6,11,Tyson Alualu,,@ PIT,L 13-17,1.0,3.0,1,3,0,0,0
6,11,Ahmad Brooks,SF,@ DET,W  25-19,1.0,7.0,2,4,1,0,0
6,11,John Chick,,@ PIT,L 13-17,1.0,8.0,0,1,0,1,0
6,11,Barry Cofield,WAS,vs PHI,L 13-20,1.0,1.0,2,2,0,0,0
6,11,Karlos Dansby,MIA,@ NYJ,L 6-24,1.0,2.0,1,6,0,0,0
6,11,Ray Edwards,ATL,vs CAR,W  31-17,1.0,8.0,2,2,1,0,0
6,11,James Farrior,PIT,vs ,W  17-13,1.0,6.0,1,6,5,0,0
6,11,Gary Gibson,,@ GB,L 3-24,1.0,7.0,1,1,0,0,0
6,11,Matt Giordano,OAK,vs CLE,W  24-17,1.0,10.0,2,3,0,0,0
6,11,A.J. Hawk,GB,vs ,W  24-3,1.0,9.0,1,7,2,0,0
6,11,Lamarr Houston,OAK,vs CLE,W  24-17,1.0,2.0,1,1,0,0,0
6,11,Israel Idonije,CHI,vs MIN,W  39-10,1.0,10.0,2,2,0,0,0
6,11,Jarret Johnson,BAL,vs HOU,W  29-14,1.0,6.0,2,5,2,0,0
6,11,Michael Johnson,CIN,vs IND,W  27-17,1.0,9.0,1,2,1,0,1
6,11,Charles Johnson,CAR,@ ATL,L 17-31,1.0,4.0,1,4,1,0,0
6,11,Mathias Kiwanuka,NYG,vs BUF,W  27-24,1.0,6.0,0,6,1,1,0
6,11,Ray Lewis,BAL,vs HOU,W  29-14,1.0,7.0,1,8,4,0,0
6,11,Clay Matthews,GB,vs ,W  24-3,1.0,7.0,3,1,0,0,0
6,11,Aaron Maybin,NYJ,vs MIA,W  24-6,1.0,4.0,2,2,0,2,0
6,11,Pernell McPhee,BAL,vs HOU,W  29-14,1.0,1.0,0,1,0,1,0
6,11,Koa Misi,MIA,@ NYJ,L 6-24,1.0,7.0,1,3,0,0,0
6,11,Haloti Ngata,BAL,vs HOU,W  29-14,1.0,6.0,1,6,2,0,0
6,11,Amobi Okoye,CHI,vs MIN,W  39-10,1.0,10.0,1,1,1,0,0
6,11,Stephen Paea,CHI,vs MIN,W  39-10,1.0,7.0,1,2,0,0,0
6,11,Mike Patterson,PHI,@ WAS,W  20-13,1.0,8.0,1,3,0,0,0
6,11,Jason Pierre-Paul,NYG,vs BUF,W  27-24,1.0,9.0,2,3,0,0,0
6,11,Matt Roth,,@ PIT,L 13-17,1.0,4.0,1,3,2,0,0
6,11,Jabaal Sheard,CLE,@ OAK,L 17-24,1.0,8.0,0,4,0,1,0
6,11,Marcus Spears,DAL,@ NE,L 16-20,1.0,8.0,1,3,1,0,0
6,11,Darryl Tapp,PHI,@ WAS,W  20-13,1.0,7.0,1,2,0,0,0
6,11,Phillip Taylor,CLE,@ OAK,L 17-24,1.0,1.0,1,3,0,0,0
6,11,Stephen Tulloch,DET,vs SF,L 19-25,1.0,7.0,1,2,4,0,0
6,11,Osi Umenyiora,NYG,vs BUF,W  27-24,1.0,10.0,2,2,2,0,0
6,11,Kyle Vanden Bosch,DET,vs SF,L 19-25,1.0,7.0,0,1,1,1,1
6,11,Charles Woodson,GB,vs ,W  24-3,1.0,6.0,1,2,2,0,0
6,11,Oshiomogho Atogwe,WAS,vs PHI,L 13-20,0.5,3.0,1,5,3,0,0
6,11,Kedric Golston,WAS,vs PHI,L 13-20,0.5,3.0,1,0,2,0,0
6,11,Ray McDonald,SF,@ DET,W  25-19,0.5,4.0,1,1,1,0,0
6,11,Bart Scott,NYJ,vs MIA,W  24-6,0.5,1.0,1,4,1,1,0
6,11,Jamaal Westerman,NYJ,vs MIA,W  24-6,0.5,1.0,2,1,1,0,0
6,11,Husain Abdullah,MIN,@ CHI,L 10-39,0.0,0.0,0,5,0,0,0
6,11,John Abraham,ATL,vs CAR,W  31-17,0.0,0.0,1,2,0,0,0
6,11,Mike Adams,CLE,@ OAK,L 17-24,0.0,0.0,0,1,0,0,1
6,11,Anthony Adams,CHI,vs MIN,W  39-10,0.0,0.0,0,2,0,0,0
6,11,Spencer Adkins,ATL,vs CAR,W  31-17,0.0,0.0,0,0,0,0,0
6,11,Alex Albright,DAL,@ NE,L 16-20,0.0,0.0,0,0,0,0,0
6,11,Asher Allen,MIN,@ CHI,L 10-39,0.0,0.0,0,2,0,0,0
6,11,Cortez Allen,PIT,vs ,W  17-13,0.0,0.0,0,0,0,0,0
6,11,Russell Allen,,@ PIT,L 13-17,0.0,0.0,0,0,2,0,0
6,11,Nate Allen,PHI,@ WAS,W  20-13,0.0,0.0,0,2,1,0,0
6,11,Jonathon Amaya,NO,@ TB,L 20-26,0.0,0.0,0,0,0,0,0
6,11,Jamaal Anderson,IND,@ CIN,L 17-27,0.0,0.0,1,1,0,0,0
6,11,Colt Anderson,PHI,@ WAS,W  20-13,0.0,0.0,0,0,0,0,0
6,11,James Anderson,CAR,@ ATL,L 17-31,0.0,0.0,0,7,5,0,0
6,11,Pat Angerer,IND,@ CIN,L 17-27,0.0,0.0,0,5,3,0,0
6,11,Antwan Applewhite,CAR,@ ATL,L 17-31,0.0,0.0,2,3,0,0,0
6,11,Devin Aromashodu,MIN,@ CHI,L 10-39,0.0,0.0,0,0,0,0,0
6,11,Kyle Arrington,NE,vs DAL,W  20-16,0.0,0.0,0,6,3,0,0
6,11,Nnamdi Asomugha,PHI,@ WAS,W  20-13,0.0,0.0,0,3,0,0,0
6,11,Geno Atkins,CIN,vs IND,W  27-17,0.0,0.0,0,1,0,0,0
6,11,David Ausberry,OAK,vs CLE,W  24-17,0.0,0.0,0,0,0,0,0
6,11,Jason Avant,PHI,@ WAS,W  20-13,0.0,0.0,0,0,0,0,0
6,11,Cliff Avril,DET,vs SF,L 19-25,0.0,0.0,1,2,0,0,0
6,11,Brendon Ayanbadejo,BAL,vs HOU,W  29-14,0.0,0.0,0,3,1,0,0
6,11,Jason Babin,PHI,@ WAS,W  20-13,0.0,0.0,3,2,0,0,0
6,11,Jonathan Babineaux,ATL,vs CAR,W  31-17,0.0,0.0,1,1,2,0,0
6,11,Jeff Backus,DET,vs SF,L 19-25,0.0,0.0,0,0,0,0,0
6,11,Alan Ball,DAL,@ NE,L 16-20,0.0,0.0,0,0,1,0,0
6,11,Christian Ballard,MIN,@ CHI,L 10-39,0.0,0.0,0,1,0,0,0
6,11,Brandon Banks,WAS,vs PHI,L 13-20,0.0,0.0,0,0,0,0,0
6,11,Justin Bannan,,@ GB,L 3-24,0.0,0.0,0,3,1,0,0
6,11,Ronde Barber,TB,vs NO,W  26-20,0.0,0.0,0,7,1,0,0
6,11,Dominique Barber,HOU,@ BAL,L 14-29,0.0,0.0,0,0,0,0,0
6,11,Kevin Barnes,WAS,vs PHI,L 13-20,0.0,0.0,0,3,0,0,0
6,11,Nick Barnett,BUF,@ NYG,L 24-27,0.0,0.0,0,4,2,0,0
6,11,Connor Barwin,HOU,@ BAL,L 14-29,0.0,0.0,4,2,0,0,0
6,11,Danny Batten,BUF,@ NYG,L 24-27,0.0,0.0,0,3,2,0,0
6,11,Arnaz Battle,PIT,vs ,W  17-13,0.0,0.0,0,0,0,0,0
6,11,John Beck,WAS,vs PHI,L 13-20,0.0,0.0,0,0,0,0,0
6,11,Yeremiah Bell,MIA,@ NYJ,L 6-24,0.0,0.0,0,7,0,0,0
6,11,Byron Bell,CAR,@ ATL,L 17-31,0.0,0.0,0,0,0,0,0
6,11,Nick Bellore,NYJ,vs MIA,W  24-6,0.0,0.0,0,0,0,0,0
6,11,Michael Bennett,TB,vs NO,W  26-20,0.0,0.0,0,4,0,0,0
6,11,Rocky Bernard,NYG,vs BUF,W  27-24,0.0,0.0,0,2,1,0,0
6,11,Aaron Berry,DET,vs SF,L 19-25,0.0,0.0,0,1,0,0,0
6,11,Antoine Bethea,IND,@ CIN,L 17-27,0.0,0.0,0,4,4,0,0
6,11,Kroy Biermann,ATL,vs CAR,W  31-17,0.0,0.0,2,0,0,0,0
6,11,E.J. Biggers,TB,vs NO,W  26-20,0.0,0.0,0,3,1,0,0
6,11,Desmond Bishop,GB,vs ,W  24-3,0.0,0.0,0,9,5,0,0
6,11,Quincy Black,TB,vs NO,W  26-20,0.0,0.0,0,1,0,0,0
7,11,Jared Allen,MIN,vs GB,L 27-33,2.0,17.0,3,3,3,0,0
7,11,Brian Dawkins,DEN,@ MIA,W  18-15,2.0,14.0,3,4,1,0,0
7,11,Shaun Phillips,SD,@ NYJ,L 21-27,2.0,17.0,3,3,2,0,0
7,11,Cameron Wake,MIA,vs DEN,L 15-18,2.0,9.0,3,4,0,0,0
7,11,LaMarr Woodley,PIT,@ ARI,W  32-20,2.0,15.0,2,6,1,0,0
7,11,Adam Carriker,WAS,@ CAR,L 20-33,1.5,11.0,2,2,1,0,0
7,11,John Abraham,ATL,@ DET,W  23-16,1.0,5.0,2,1,1,0,0
7,11,Sam Acho,ARI,vs PIT,L 20-32,1.0,5.0,1,2,0,0,0
7,11,Jamaal Anderson,IND,@ NO,L 7-62,1.0,1.0,1,1,1,0,0
7,11,James Anderson,CAR,vs WAS,W  33-20,1.0,7.0,1,10,2,0,1
7,11,Antwan Applewhite,CAR,vs WAS,W  33-20,1.0,7.0,1,3,2,1,0
